Date,Price,Open,High,Low,Vol. ('000),Change %
01/17/2025,104084.90,99991.90,105843.80,99956.20,127.33,4.08%
01/16/2025,100004.50,100499.90,100812.40,97400.20,87.08,-0.49%
01/15/2025,100499.80,96547.40,100671.00,96501.90,95.32,4.10%
01/14/2025,96542.10,94536.70,97361.20,94359.50,87.79,2.12%
01/13/2025,94534.30,94540.50,95906.90,89664.80,115.2,-0.08%
1/11/2025,94612.00,94724.00,94765.50,93847.80,72.66,-0.12%
1/10/2025,94724.10,92540.50,95760.60,92310.60,125.42,2.36%
1/9/2025,92539.80,95066.60,95323.10,91241.90,132.78,-2.66%
1/8/2025,95066.60,96938.20,97266.40,92716.60,100.36,-1.92%
1/7/2025,96929.80,102247.90,102678.20,96201.30,99.77,-5.20%
1/6/2025,102248.70,98373.20,102474.50,97932.30,86.73,3.97%
1/5/2025,98347.70,98220.10,98823.10,97300.00,31.34,0.13%
1/4/2025,98219.90,98168.90,98742.60,97568.90,36.56,0.05%
1/3/2025,98167.50,96960.20,98963.30,96090.60,61.62,1.25%
1/2/2025,96960.00,94561.10,97808.00,94381.20,76.13,2.54%
1/1/2025,94560.20,93557.30,95100.00,92939.30,43.34,1.07%
12/31/2024,93557.20,92777.20,96163.40,92036.20,74.85,0.84%
12/30/2024,92779.80,93718.70,94936.40,91522.30,112.43,-1.00%
12/29/2024,93716.30,95282.60,95315.40,93026.70,47.71,-1.65%
12/28/2024,95284.50,94274.90,95684.30,94124.70,32.97,1.07%
12/27/2024,94275.90,95776.40,97243.30,93472.80,85.12,-1.57%
12/26/2024,95777.70,99389.40,99922.50,95193.30,74.6,-3.64%
12/25/2024,99391.30,98661.90,99514.10,97651.90,39.8,0.73%
12/24/2024,98668.10,94852.80,99446.60,93566.20,69.86,4.02%
12/23/2024,94852.10,95184.80,96517.80,92543.20,133.24,-0.35%
12/22/2024,95183.80,97281.60,97422.20,94265.20,100.64,-2.13%
12/21/2024,97253.30,97799.10,99531.90,96478.60,123.36,-0.55%
12/20/2024,97795.70,97468.30,98178.20,92301.90,221.18,0.34%
12/19/2024,97466.10,100190.50,102778.80,95672.20,200.57,-2.73%
12/18/2024,100197.80,106140.70,106477.60,100049.30,187.49,-5.60%
12/17/2024,106138.90,106053.40,108244.90,105350.60,149.37,0.08%
12/16/2024,106057.60,104479.20,107767.60,103351.70,232.66,1.55%
12/15/2024,104443.00,101417.90,105120.90,101234.90,133.99,2.98%
12/14/2024,101417.70,101423.70,102633.00,100626.30,105.31,-0.01%
12/13/2024,101426.20,100008.30,101891.20,99214.20,162.4,1.42%
12/12/2024,100009.90,101126.30,102495.30,99334.50,188.96,-1.10%
12/11/2024,101126.20,96603.20,101877.10,95689.50,250.02,4.69%
12/10/2024,96600.30,97311.50,98237.80,94304.50,271.45,-0.78%
12/9/2024,97359.40,101129.70,101198.60,94395.80,321.01,-3.72%
12/8/2024,101115.80,99837.00,101339.90,98713.90,128.93,1.28%
12/7/2024,99837.00,99757.20,100441.80,98969.00,118.44,0.08%
12/6/2024,99760.70,96968.90,101908.50,96452.00,213.49,2.88%
12/5/2024,96970.80,98624.80,103719.40,92510.40,245.79,-1.69%
12/4/2024,98635.80,95900.10,99030.70,94625.30,113.77,2.85%
12/3/2024,95898.70,95843.90,96245.00,93646.10,95.08,0.05%
12/2/2024,95846.60,97199.30,98082.00,94510.60,95.8,-1.39%
12/1/2024,97201.40,96404.70,97813.90,95721.80,42.9,0.83%
11/30/2024,96405.70,97438.50,97461.90,96119.60,36.92,-1.06%
11/29/2024,97438.00,95645.60,98599.80,95405.70,76.54,1.87%
11/28/2024,95645.50,95881.40,96549.00,94648.80,68.17,-0.25%
11/27/2024,95886.60,91975.50,97219.80,91795.50,106.39,4.25%
11/26/2024,91977.60,93046.50,94978.80,90817.20,131.88,-1.17%
11/25/2024,93064.40,97948.80,98872.40,92875.30,124.98,-4.97%
11/24/2024,97935.20,97696.40,98552.60,95765.40,77.04,0.24%
11/23/2024,97699.00,98927.20,98927.20,97180.90,72.17,-1.24%
11/22/2024,98929.70,98381.20,99617.40,97182.20,132.23,0.56%
11/21/2024,98374.50,94308.70,98937.20,94063.80,179.07,4.32%
11/20/2024,94303.90,92252.60,94836.10,91517.40,121.46,2.24%
11/19/2024,92239.20,90482.10,93918.50,90378.70,146.04,1.95%
11/18/2024,90478.70,89843.30,92567.10,89410.40,150.47,0.72%
11/17/2024,89833.70,90569.40,91441.60,88736.10,81.24,-0.78%
11/16/2024,90539.10,91035.30,91748.90,90079.00,79.82,-0.56%
11/15/2024,91046.50,87297.20,91833.10,87118.80,158.19,4.30%
11/14/2024,87294.00,90424.80,91726.70,86740.20,153.34,-3.46%
11/13/2024,90422.20,87971.20,93226.60,86168.40,257.57,2.82%
11/12/2024,87941.30,88665.00,89929.60,85122.20,288.68,-0.82%
11/11/2024,88664.10,80389.00,89519.00,80231.80,254.04,10.29%
11/10/2024,80388.50,76681.40,81373.50,76520.50,193.83,4.81%
11/9/2024,76700.30,76506.10,76904.00,75732.50,72.97,0.24%
11/8/2024,76517.30,75869.80,77188.50,75599.00,155.17,0.85%
11/7/2024,75868.60,75585.50,76837.80,74448.20,184.16,0.37%
11/6/2024,75586.30,69374.10,76401.40,69323.00,357.28,8.96%
11/5/2024,69373.70,67848.30,70495.60,67473.60,108.95,2.25%
11/4/2024,67848.80,68770.30,69483.40,66834.00,101.31,-1.34%
11/3/2024,68769.60,69334.80,69383.60,67514.20,83.16,-0.80%
11/2/2024,69325.80,69499.30,69896.90,69029.00,38.72,-0.26%
11/1/2024,69507.20,70278.70,71598.40,68846.00,130.46,-1.10%
10/31/2024,70281.80,72343.70,72685.70,69674.50,111.29,-2.86%
10/30/2024,72347.80,72732.50,72907.40,71460.00,99.05,-0.53%
10/29/2024,72730.40,69957.20,73569.40,69753.20,168.6,3.97%
10/28/2024,69954.10,68011.90,70203.40,67610.00,103.97,2.87%
10/27/2024,68004.60,67084.70,68308.00,66924.60,33.58,1.37%
10/26/2024,67086.80,66694.50,67408.40,66443.80,42.05,0.58%
10/25/2024,66696.80,68191.90,68756.80,65644.20,110.51,-2.19%
10/24/2024,68191.50,66659.20,68831.80,66510.60,82.78,2.29%
10/23/2024,66663.70,67428.60,67441.10,65246.70,84.99,-1.13%
10/22/2024,67427.30,67370.80,67815.30,66609.40,86.76,0.08%
10/21/2024,67371.30,69030.50,69490.80,66845.50,109.28,-2.40%
10/20/2024,69030.50,68373.30,69386.40,67443.90,44.92,0.96%
10/19/2024,68372.00,68426.40,68688.80,68025.50,33.29,-0.07%
10/18/2024,68423.10,67416.50,68990.30,67190.90,99.2,1.49%
10/17/2024,67418.40,67618.10,67933.50,66677.30,84.68,-0.30%
10/16/2024,67617.90,67075.10,68389.40,66766.60,98.3,0.81%
10/15/2024,67077.50,66084.10,67821.90,64850.60,136.72,1.51%
10/14/2024,66081.70,62870.70,66476.60,62463.70,122.09,5.11%
10/13/2024,62870.90,63205.40,63284.60,62054.20,42.26,-0.53%
10/12/2024,63205.10,62506.60,63463.10,62486.10,40.91,1.13%
10/11/2024,62499.40,60317.50,63385.10,60080.60,86.38,3.62%
10/10/2024,60316.20,60628.90,61304.60,59075.70,83.86,-0.52%
10/9/2024,60628.80,62157.00,62537.00,60355.50,68.79,-2.46%
10/8/2024,62157.00,62226.90,63196.60,61883.20,63.75,-0.14%
10/7/2024,62245.60,62819.80,64449.30,62175.80,86.27,-0.91%
10/6/2024,62819.40,62062.00,62934.50,61495.40,31.72,1.22%
10/5/2024,62061.40,62085.50,62366.80,61705.70,30.15,-0.03%
10/4/2024,62081.00,60751.40,62471.70,60469.30,72.71,2.19%
10/3/2024,60751.20,60642.00,61468.90,59904.40,82.43,0.17%
10/2/2024,60645.70,60834.20,62339.80,60002.70,98.94,-0.31%
10/1/2024,60835.50,63329.90,64125.30,60195.90,134.93,-3.95%
09/30/2024,63339.20,65607.00,65607.00,62901.10,101.7,-3.46%
09/29/2024,65607.10,65862.80,66065.70,65436.80,32.6,-0.39%
09/28/2024,65866.50,65775.60,66232.50,65438.10,35,0.14%
09/27/2024,65776.30,65168.80,66440.70,64839.20,80.55,0.92%
09/26/2024,65175.70,63157.20,65770.90,62693.30,96.06,3.20%
09/25/2024,63156.50,64262.90,64788.40,62952.80,62.72,-1.71%
09/24/2024,64256.80,63335.90,64664.10,62740.80,76.71,1.46%
09/23/2024,63331.80,63575.40,64723.40,62650.00,75.66,-0.38%
09/22/2024,63572.70,63351.20,63998.20,62394.60,48.86,0.35%
09/21/2024,63348.10,63201.20,63526.30,62778.60,33.2,0.23%
09/20/2024,63201.20,62942.40,64085.10,62367.10,90.65,0.42%
09/19/2024,62938.60,61754.80,63849.60,61596.50,120.17,1.91%
09/18/2024,61757.60,60308.50,61757.60,59210.70,105.57,2.40%
09/17/2024,60309.10,58213.10,61309.00,57630.20,106.3,3.60%
09/16/2024,58213.10,59126.20,59204.30,57527.80,87.6,-1.56%
09/15/2024,59138.50,59995.60,60377.60,58717.90,47.01,-1.43%
09/14/2024,59995.40,60514.80,60609.40,59494.30,44.47,-0.85%
09/13/2024,60511.60,58134.40,60625.40,57656.80,102.12,4.09%
9/12/2024,58134.50,57335.50,58484.10,57329.60,98.42,1.39%
9/11/2024,57338.70,57638.00,57975.90,55576.60,102.15,-0.51%
9/10/2024,57635.00,57045.60,58019.90,56415.30,77.65,1.03%
9/9/2024,57049.60,54868.00,57956.70,54595.40,105.33,3.99%
9/8/2024,54861.30,54161.40,55292.70,53642.40,51.99,1.30%
9/7/2024,54156.50,53965.00,54819.20,53754.30,58.11,0.35%
9/6/2024,53966.80,56179.70,56969.10,52644.60,155.84,-3.94%
9/5/2024,56183.20,57970.70,58318.90,55744.60,90.36,-3.09%
9/4/2024,57973.40,57490.40,58508.80,55732.10,108.44,0.86%
9/3/2024,57479.80,59133.70,59799.70,57436.90,74.77,-2.80%
9/2/2024,59134.00,57309.00,59416.60,57185.80,73.18,3.17%
9/1/2024,57315.70,58975.70,59058.70,57232.40,63.95,-2.82%
08/31/2024,58978.60,59120.40,59447.00,58761.10,30.86,-0.24%
08/30/2024,59119.70,59371.70,59817.60,57874.70,87.31,-0.43%
08/29/2024,59373.50,59027.30,61150.60,58807.10,87.19,0.61%
08/28/2024,59016.00,59425.60,60198.40,57912.10,109.47,-0.73%
08/27/2024,59450.90,62832.20,63201.40,58187.30,108.53,-5.40%
08/26/2024,62846.20,64240.70,64472.50,62841.10,68.89,-2.22%
08/25/2024,64273.20,64160.70,64939.20,63796.60,41.61,0.18%
08/24/2024,64159.30,64061.70,64458.90,63579.50,54.14,0.17%
08/23/2024,64053.10,60374.70,64830.10,60354.40,125.5,6.10%
08/22/2024,60372.20,61158.30,61399.70,59815.80,74.39,-1.29%
08/21/2024,61158.10,59010.00,61812.00,58831.10,91.31,3.65%
08/20/2024,59005.80,59470.30,61331.60,58612.00,69.77,-0.78%
08/19/2024,59470.90,58445.80,59598.50,57872.00,49.19,1.75%
08/18/2024,58446.30,59485.40,60216.30,58436.10,30.82,-1.74%
08/17/2024,59483.10,58877.80,59659.50,58825.50,18.51,1.03%
08/16/2024,58877.20,57545.10,59817.30,57129.10,64.01,2.33%
08/15/2024,57534.60,58710.10,59831.40,56275.70,81.47,-2.00%
08/14/2024,58707.80,60594.60,61543.00,58491.20,64.79,-3.11%
08/13/2024,60595.20,59350.20,61537.00,58492.40,62.92,2.10%
8/12/2024,59350.00,58711.70,60606.20,57689.00,79.31,1.08%
8/11/2024,58713.30,60929.80,61677.30,58388.70,41.06,-3.64%
8/10/2024,60931.70,60844.50,61344.50,60264.20,22.91,0.13%
8/9/2024,60850.60,61697.80,61712.30,59570.20,69.55,-1.38%
8/8/2024,61699.70,55112.80,62563.50,54786.90,109.77,11.94%
8/7/2024,55120.90,56049.90,57669.60,54598.50,94.52,-1.67%
8/6/2024,56057.80,54010.80,57025.60,53998.20,113.89,3.85%
8/5/2024,53979.00,58142.90,58291.40,49486.90,333.46,-7.16%
8/4/2024,58141.80,60700.20,61086.50,57346.90,72.71,-4.21%
8/3/2024,60696.70,61480.80,62184.20,59914.60,65.74,-1.27%
8/2/2024,61478.70,65351.80,65567.10,61242.30,93.89,-5.96%
8/1/2024,65372.90,64625.70,65587.90,62303.90,84.2,1.16%
07/31/2024,64626.00,66185.40,66825.60,64538.30,51.52,-2.36%
07/30/2024,66184.90,66796.10,66998.30,65328.70,54.43,-0.92%
07/29/2024,66798.70,68256.30,70000.20,66544.50,85.67,-2.14%
07/28/2024,68256.30,67888.90,68291.90,67067.80,26.17,0.61%
07/27/2024,67843.10,67910.80,69387.60,66776.80,67.99,-0.10%
07/26/2024,67908.60,65799.70,68205.00,65764.30,59.13,3.21%
07/25/2024,65799.30,65363.90,66088.60,63500.90,77.46,0.66%
07/24/2024,65370.50,65936.80,67072.10,65155.20,52.47,-0.86%
07/23/2024,65937.80,67550.40,67750.20,65512.90,69.58,-2.39%
07/22/2024,67553.60,68158.40,68468.90,66601.80,54.88,-0.89%
07/21/2024,68158.70,67147.80,68352.90,65825.60,47.19,1.50%
07/20/2024,67148.50,66677.00,67586.40,66257.40,32.94,0.71%
07/19/2024,66677.40,63981.20,67390.40,63326.10,82.87,4.22%
07/18/2024,63980.50,64090.40,65102.00,63253.50,51.27,-0.17%
07/17/2024,64089.20,65052.80,66051.50,63897.50,66.11,-1.48%
07/16/2024,65049.70,64749.20,65319.50,62430.80,93.63,0.41%
07/15/2024,64782.40,60794.70,64869.50,60678.80,96.02,6.56%
07/14/2024,60794.90,59207.90,61326.90,59207.90,47.48,2.68%
07/13/2024,59209.80,57897.40,59826.50,57770.60,34.28,2.29%
7/12/2024,57885.10,57338.30,58520.90,56575.70,56.84,0.96%
7/11/2024,57337.30,57745.90,59404.40,57095.00,66.4,-0.71%
7/10/2024,57746.70,58040.20,59393.80,57185.30,59.6,-0.50%
7/9/2024,58039.40,56721.30,58234.00,56306.30,64.25,2.32%
7/8/2024,56724.70,55850.20,58115.80,54320.00,102.91,1.55%
7/7/2024,55861.10,58240.20,58394.60,55756.30,41.12,-4.12%
7/6/2024,58259.20,56640.00,58462.00,56026.80,46.91,2.86%
7/5/2024,56641.80,57025.70,57471.10,53883.40,175.51,-0.67%
7/4/2024,57026.30,60201.40,60463.00,56812.70,116.38,-5.27%
7/3/2024,60199.30,62104.90,62263.60,59466.60,73.34,-3.07%
7/2/2024,62103.30,62888.30,63257.00,61797.60,46.52,-1.25%
7/1/2024,62890.10,62768.80,63842.10,62558.00,59.94,0.22%
06/30/2024,62754.30,60973.10,63006.60,60703.70,37.21,2.92%
06/29/2024,60973.40,60403.70,61192.80,60382.80,26.56,0.94%
06/28/2024,60403.30,61684.60,62175.40,60081.90,58.95,-2.08%
06/27/2024,61685.30,60848.30,62351.20,60629.40,48.79,1.37%
06/26/2024,60849.40,61809.90,62469.40,60715.10,54.95,-1.55%
06/25/2024,61809.40,60292.00,62266.00,60262.20,77.28,2.52%
06/24/2024,60292.70,63201.60,63357.10,58589.90,120.6,-4.59%
06/23/2024,63196.20,64261.00,64518.90,63195.30,19.94,-1.66%
06/22/2024,64261.00,64131.90,64523.90,63944.00,17.55,0.21%
06/21/2024,64128.50,64854.30,65054.90,63427.90,60.86,-1.12%
06/20/2024,64854.30,64982.10,66474.20,64566.70,56.24,-0.19%
06/19/2024,64980.90,65159.80,65706.40,64705.60,42.96,-0.27%
06/18/2024,65159.90,66495.70,66571.20,64098.40,93.72,-2.01%
06/17/2024,66498.80,66672.90,67253.80,65115.40,66.09,-0.26%
06/16/2024,66674.70,66223.00,66951.40,66038.10,20.74,0.68%
06/15/2024,66223.00,66034.10,66446.40,65895.10,24.05,0.29%
06/14/2024,66034.80,66775.20,67347.70,65076.50,65.18,-1.11%
06/13/2024,66773.10,68260.60,68384.60,66324.30,66.36,-2.18%
6/12/2024,68260.10,67320.90,69990.80,66911.50,85.55,1.40%
6/11/2024,67319.80,69537.90,69573.30,66197.80,96.7,-3.19%
6/10/2024,69538.20,69650.20,70152.50,69259.90,39.12,-0.16%
6/9/2024,69650.60,69310.50,69847.80,69136.70,20.99,0.49%
6/8/2024,69310.10,69347.00,69572.10,69222.40,23.03,-0.05%
6/7/2024,69347.90,70793.40,71956.50,68620.70,82.62,-2.04%
6/6/2024,70791.50,71083.60,71616.10,70178.70,49.79,-0.41%
6/5/2024,71083.70,70550.90,71744.40,70397.10,67.06,0.76%
6/4/2024,70549.20,68808.00,71034.20,68564.30,75.69,2.53%
6/3/2024,68807.80,67763.30,70131.00,67616.80,69.42,1.53%
6/2/2024,67773.50,67760.80,68447.50,67330.60,30.63,0.02%
6/1/2024,67760.80,67533.90,67861.00,67449.60,19.01,0.34%
05/31/2024,67530.10,68352.30,69018.20,66676.80,61.51,-1.21%
05/30/2024,68354.70,67631.30,69504.70,67138.40,66.84,1.06%
05/29/2024,67635.80,68366.20,68897.60,67143.20,52.13,-1.07%
05/28/2024,68366.00,69428.30,69560.70,67299.90,71.39,-1.53%
05/27/2024,69428.70,68514.60,70638.30,68275.20,49.07,1.33%
05/26/2024,68514.80,69287.20,69494.00,68294.50,24.58,-1.11%
05/25/2024,69284.40,68548.20,69558.80,68516.10,25.17,1.07%
05/24/2024,68547.60,67971.10,69212.00,66685.80,63.28,0.84%
05/23/2024,67975.70,69166.30,70041.00,66578.10,89.45,-1.71%
05/22/2024,69155.40,70141.00,70593.40,69024.30,65.08,-1.40%
05/21/2024,70139.90,71430.50,71872.00,69181.70,108.56,-1.80%
05/20/2024,71422.70,66278.30,71482.80,66076.50,112.66,7.76%
05/19/2024,66279.10,66919.00,67662.50,65937.30,36.19,-0.95%
05/18/2024,66917.50,67036.60,67361.40,66636.10,29.68,-0.18%
05/17/2024,67036.80,65231.10,67420.70,65121.70,63.09,2.77%
05/16/2024,65231.00,66219.60,66643.90,64623.30,72.55,-1.50%
05/15/2024,66225.10,61569.40,66417.10,61357.50,106.05,7.56%
05/14/2024,61569.40,62936.80,63102.60,61156.90,68.84,-2.17%
05/13/2024,62937.20,61480.50,63443.20,60779.00,70.55,2.37%
5/12/2024,61480.00,60826.60,61847.70,60647.10,27.4,1.07%
5/11/2024,60826.60,60796.80,61487.50,60499.30,27.5,0.05%
5/10/2024,60796.90,63074.30,63454.30,60251.80,79.33,-3.61%
5/9/2024,63075.00,61207.30,63413.30,60671.40,64.22,3.05%
5/8/2024,61207.50,62304.90,62997.40,60894.20,56.47,-1.78%
5/7/2024,62317.70,63163.10,64361.00,62294.10,59.74,-1.34%
5/6/2024,63163.10,64005.80,65448.80,62730.70,77.68,-1.32%
5/5/2024,64006.40,63897.70,64587.20,62923.90,40.51,0.18%
5/4/2024,63888.30,62887.10,64466.00,62599.10,53.03,1.61%
5/3/2024,62877.50,59104.30,63298.40,58830.80,100.46,6.35%
5/2/2024,59121.30,58334.90,59548.00,56989.80,98.06,1.35%
5/1/2024,58331.20,60665.00,60827.50,56643.50,171.55,-3.85%
04/30/2024,60666.60,63852.40,64700.20,59228.70,121.04,-5.00%
04/29/2024,63860.10,63113.70,64193.10,61837.20,67.26,1.19%
04/28/2024,63109.70,63457.90,64346.10,62827.80,36.65,-0.55%
04/27/2024,63456.80,63765.80,63916.70,62507.70,45.34,-0.49%
04/26/2024,63766.40,64497.10,64771.30,63354.90,61.6,-1.13%
04/25/2024,64497.10,64287.10,65247.50,62889.20,80.77,0.33%
04/24/2024,64285.70,66414.90,67060.50,63606.90,77.83,-3.21%
04/23/2024,66415.00,66829.50,67180.00,65848.30,52.42,-0.62%
04/22/2024,66829.30,64940.10,67208.00,64527.50,72.3,2.91%
04/21/2024,64940.20,64942.10,65680.60,64267.50,42.02,-0.03%
04/20/2024,64961.10,63817.60,65375.60,63131.70,49.33,1.82%
04/19/2024,63799.10,63480.50,65441.20,59693.30,150.34,0.50%
04/18/2024,63481.40,61278.90,64092.40,60822.30,97.38,3.59%
04/17/2024,61278.90,63802.30,64451.50,59820.80,118.92,-3.96%
04/16/2024,63805.30,63416.10,64274.40,61715.60,114.96,0.62%
04/15/2024,63411.90,65696.60,66805.10,62379.50,118.79,-3.48%
04/14/2024,65697.40,63909.50,65758.20,62174.70,134.4,2.89%
04/13/2024,63849.90,67137.40,67921.00,61065.50,149.48,-4.92%
4/12/2024,67151.90,70014.90,71226.90,65829.30,131.84,-4.08%
4/11/2024,70011.60,70620.40,71249.20,69586.10,72.51,-0.86%
4/10/2024,70622.10,69147.80,71086.90,67570.00,97.71,2.13%
4/9/2024,69148.00,71627.30,71737.20,68264.60,93.69,-3.47%
4/8/2024,71630.10,69358.00,72710.80,69110.50,105.78,3.27%
4/7/2024,69360.40,68897.30,70285.80,68849.40,46.99,0.68%
4/6/2024,68890.60,67830.50,69632.00,67467.20,41.48,1.56%
4/5/2024,67830.60,68498.70,68692.20,66023.30,88.97,-0.97%
4/4/2024,68496.50,65968.40,69238.80,65096.30,100.3,3.84%
4/3/2024,65963.00,65443.60,66844.80,64559.00,88.46,0.80%
4/2/2024,65439.20,69662.70,69673.00,64628.40,152.87,-6.07%
4/1/2024,69664.40,71329.30,71329.30,68175.90,94.05,-2.34%
03/31/2024,71332.00,69608.50,71367.50,69576.60,42.45,2.47%
03/30/2024,69611.50,69872.30,70321.20,69564.90,29.87,-0.37%
03/29/2024,69871.70,70766.70,70907.00,69090.90,58.99,-1.26%
03/28/2024,70762.10,69449.40,71542.50,68956.90,72.49,1.90%
03/27/2024,69442.40,69999.20,71670.80,68428.60,112.88,-0.80%
03/26/2024,69999.30,69896.30,71490.70,69366.40,90.98,0.15%
03/25/2024,69892.00,67216.40,71118.80,66395.00,124.72,3.99%
03/24/2024,67211.90,64036.50,67587.80,63812.90,65.59,4.96%
03/23/2024,64037.80,63785.60,65972.40,63074.90,35.11,0.40%
03/22/2024,63785.50,65501.50,66633.30,62328.30,72.43,-2.62%
03/21/2024,65503.80,67860.00,68161.70,64616.10,75.26,-3.46%
03/20/2024,67854.00,62046.80,68029.50,60850.90,133.53,9.35%
03/19/2024,62050.00,67594.10,68099.60,61560.60,148.08,-8.20%
03/18/2024,67594.10,68389.70,68920.10,66601.40,78.07,-1.17%
03/17/2024,68391.20,65314.20,68857.70,64605.50,66.07,4.71%
03/16/2024,65314.20,69456.50,70037.00,64971.00,75.82,-5.97%
03/15/2024,69463.70,71387.10,72398.10,65765.60,148.59,-2.69%
03/14/2024,71387.50,73066.70,73740.90,68717.20,109.43,-2.30%
03/13/2024,73066.30,71461.90,73623.50,71338.40,77.18,2.23%
3/12/2024,71470.20,72099.10,72916.70,68845.60,105.09,-0.87%
3/11/2024,72099.10,68964.70,72771.50,67452.80,114.72,4.54%
3/10/2024,68964.80,68360.70,69905.30,68165.00,53.49,0.88%
3/9/2024,68366.50,68178.50,68576.90,67923.90,30.71,0.29%
3/8/2024,68172.00,66854.40,69904.00,66170.70,112.67,1.97%
3/7/2024,66855.30,66074.60,67985.50,65602.60,77.47,1.17%
3/6/2024,66080.40,63794.70,67604.90,62848.70,117.91,3.59%
3/5/2024,63792.60,68273.10,69063.10,60138.20,207.6,-6.56%
3/4/2024,68270.10,63135.80,68495.10,62746.80,130.86,8.13%
3/3/2024,63135.80,61955.60,63227.30,61399.40,38.01,1.84%
3/2/2024,61994.50,62397.70,62446.30,61621.90,33.8,-0.65%
3/1/2024,62397.70,61157.30,63147.30,60790.90,74.96,2.01%
02/29/2024,61169.30,62467.10,63653.40,60512.50,119.29,-2.08%
02/28/2024,62467.60,57048.70,63915.30,56704.90,173.64,9.48%
02/27/2024,57056.20,54491.10,57555.20,54464.00,100.48,4.70%
02/26/2024,54495.10,51722.70,54899.10,50925.20,78.05,5.36%
02/25/2024,51722.70,51572.10,51952.00,51299.00,23.61,0.29%
02/24/2024,51571.60,50739.60,51689.90,50592.00,20.99,1.64%
02/23/2024,50740.50,51320.60,51532.50,50537.60,43.27,-1.13%
02/22/2024,51320.40,51850.20,52015.80,50947.30,50.27,-1.04%
02/21/2024,51858.20,52263.50,52367.30,50676.90,59.02,-0.78%
02/20/2024,52263.50,51783.10,52936.80,50801.80,68.1,0.93%
02/19/2024,51783.60,52119.60,52484.80,51694.20,36.73,-0.64%
02/18/2024,52117.50,51646.00,52350.30,51199.60,26.89,0.91%
02/17/2024,51646.00,52134.20,52175.50,50652.30,32.45,-0.94%
02/16/2024,52134.20,51901.40,52556.70,51612.60,52.86,0.45%
02/15/2024,51901.30,51805.20,52819.40,51327.50,74.72,0.23%
02/14/2024,51782.40,49708.60,52010.70,49263.80,80.35,4.16%
02/13/2024,49716.00,49941.00,50326.60,48398.30,78.51,-0.45%
2/12/2024,49941.30,48280.20,50277.30,47729.90,81.85,3.45%
2/11/2024,48277.30,47759.30,48531.60,47590.20,36.5,1.09%
2/10/2024,47758.20,47128.00,48149.00,46875.00,31.2,1.34%
2/9/2024,47127.50,45293.30,48118.80,45254.20,98.11,4.05%
2/8/2024,45293.30,44346.20,45579.20,44336.40,66.38,2.15%
2/7/2024,44339.80,43088.40,44367.90,42783.50,48.57,2.91%
2/6/2024,43087.70,42697.60,43375.50,42566.80,33.32,0.91%
2/5/2024,42697.20,42581.40,43532.20,42272.50,39.26,0.27%
2/4/2024,42581.40,43006.20,43113.20,42379.40,20.33,-0.99%
2/3/2024,43005.70,43194.70,43370.40,42882.00,14.57,-0.44%
2/2/2024,43194.70,43083.70,43459.30,42596.30,42.65,0.26%
2/1/2024,43081.40,42580.10,43263.10,41890.50,47.69,1.18%
01/31/2024,42580.50,42946.20,43739.70,42315.40,56.48,-0.85%
01/30/2024,42946.20,43303.30,43817.90,42702.90,55.13,-0.82%
01/29/2024,43299.80,42031.40,43305.60,41824.70,45.23,3.02%
01/28/2024,42030.70,42121.30,42817.10,41649.00,32.53,-0.21%
01/27/2024,42120.90,41811.50,42191.80,41413.00,20.46,0.74%
01/26/2024,41811.30,39942.00,42214.80,39831.20,69.47,4.70%
01/25/2024,39935.70,40085.10,40285.80,39546.30,46.3,-0.37%
01/24/2024,40086.00,39891.30,40535.20,39510.00,58.64,0.49%
01/23/2024,39888.80,39555.00,40159.40,38546.90,82.67,0.84%
01/22/2024,39556.40,41581.70,41684.90,39468.40,85.1,-4.87%
01/21/2024,41583.20,41695.40,41878.00,41504.50,16.11,-0.27%
01/20/2024,41695.40,41647.60,41858.00,41449.50,22.27,0.11%
01/19/2024,41648.00,41293.80,42164.60,40305.40,72.64,0.86%
01/18/2024,41292.70,42763.50,42908.00,40682.60,70.35,-3.45%
01/17/2024,42768.70,43139.10,43192.30,42211.80,50.44,-0.87%
01/16/2024,43145.50,42515.20,43563.70,42093.10,63.93,1.49%
01/15/2024,42510.70,41747.60,43348.90,41719.20,52.08,1.83%
01/14/2024,41746.10,42851.30,43069.40,41739.60,37.14,-2.58%
01/13/2024,42851.30,42836.70,43248.60,42443.30,48.18,0.04%
1/12/2024,42835.90,46348.10,46503.20,41857.90,136.92,-7.58%
1/11/2024,46348.20,46629.30,48923.70,45651.80,131.04,-0.60%
1/10/2024,46629.30,46112.00,47654.30,44403.60,131.48,1.08%
1/9/2024,46129.00,46959.20,47880.10,45333.90,100.09,-1.77%
1/8/2024,46962.20,43934.20,47196.70,43251.00,103.09,6.91%
1/7/2024,43927.30,43973.50,44481.20,43627.90,29.53,-0.09%
1/6/2024,43967.90,44156.60,44203.20,43424.00,24.26,-0.43%
1/5/2024,44156.90,44163.00,44312.10,42629.00,68.07,0.00%
1/4/2024,44157.00,42836.10,44744.50,42632.80,68.05,3.08%
1/3/2024,42836.10,44943.70,45492.70,40888.30,117.65,-4.69%
1/2/2024,44943.70,44182.90,45885.40,44166.00,97.84,1.72%
1/1/2024,44183.40,42272.50,44187.00,42196.70,36.3,4.52%
12/31/2023,42272.50,42141.60,42878.80,41971.40,35.58,0.32%
